9.468026e-09,
0.000000e+00,
0.000000e+00,
9.468026e-09,
1.343478e-08,
0.000000e+00,
0.000000e+00,
1.343478e-08,
5.382203e-09,
0.000000e+00,
0.000000e+00,
5.382203e-09,
8.707815e-09,
0.000000e+00,
0.000000e+00,
8.707815e-09,
2.394954e-08,
0.000000e+00,
0.000000e+00,
2.394954e-08,
2.431834e-08,
0.000000e+00,
0.000000e+00,
2.431834e-08,
3.274799e-09,
0.000000e+00,
0.000000e+00,
3.274799e-09,
4.315600e-09,
0.000000e+00,
0.000000e+00,
4.315600e-09,
2.189995e-09,
0.000000e+00,
0.000000e+00,
2.189995e-09,
7.520563e-09,
0.000000e+00,
0.000000e+00,
7.520563e-09,
1.775783e-09,
0.000000e+00,
0.000000e+00,
1.775783e-09,
7.778476e-09,
0.000000e+00,
0.000000e+00,
7.778476e-09,
1.171066e-08,
0.000000e+00,
0.000000e+00,
1.171066e-08,
5.220683e-09,
0.000000e+00,
0.000000e+00,
5.220683e-09,
1.245733e-08,
0.000000e+00,
0.000000e+00,
1.245733e-08,
1.030793e-08,
0.000000e+00,
0.000000e+00,
1.030793e-08,
1.640642e-09,
0.000000e+00,
0.000000e+00,
1.640642e-09,
9.630101e-09,
0.000000e+00,
0.000000e+00,
9.630101e-09,
4.973290e-09,
0.000000e+00,
0.000000e+00,
4.973290e-09,
7.121278e-09,
0.000000e+00,
0.000000e+00,
7.121278e-09,
5.286025e-09,
0.000000e+00,
0.000000e+00,
5.286025e-09,
1.295998e-08,
0.000000e+00,
0.000000e+00,
1.295998e-08,
7.514913e-09,
0.000000e+00,
0.000000e+00,
7.514913e-09,
3.679931e-09,
0.000000e+00,
0.000000e+00,
3.679931e-09,
9.346440e-09,
0.000000e+00,
0.000000e+00,
9.346440e-09,
1.620631e-08,
0.000000e+00,
0.000000e+00,
1.620631e-08,
5.585621e-09,
0.000000e+00,
0.000000e+00,
5.585621e-09,
4.500642e-09,
0.000000e+00,
0.000000e+00,
4.500642e-09,
6.717178e-09,
0.000000e+00,
0.000000e+00,
6.717178e-09,
3.030631e-08,
0.000000e+00,
0.000000e+00,
3.030631e-08,
4.416010e-08,
0.000000e+00,
0.000000e+00,
4.416010e-08,
1.234636e-08,
0.000000e+00,
0.000000e+00,
1.234636e-08,
2.508249e-08,
0.000000e+00,
0.000000e+00,
2.508249e-08,
1.987529e-08,
0.000000e+00,
0.000000e+00,
1.987529e-08,
6.572556e-09,
0.000000e+00,
0.000000e+00,
6.572556e-09,
2.819710e-09,
0.000000e+00,
0.000000e+00,
2.819710e-09,
1.182366e-08,
0.000000e+00,
0.000000e+00,
1.182366e-08,
9.609538e-09,
0.000000e+00,
0.000000e+00,
9.609538e-09,
6.338645e-09,
0.000000e+00,
0.000000e+00,
6.338645e-09,
4.539646e-09,
0.000000e+00,
0.000000e+00,
4.539646e-09,
6.991657e-09,
0.000000e+00,
0.000000e+00,
6.991657e-09,
7.978397e-09,
0.000000e+00,
0.000000e+00,
7.978397e-09,
5.101300e-09,
0.000000e+00,
0.000000e+00,
5.101300e-09,
5.393816e-09,
0.000000e+00,
0.000000e+00,
5.393816e-09,
7.792418e-09,
0.000000e+00,
0.000000e+00,
7.792418e-09,
2.096903e-08,
0.000000e+00,
0.000000e+00,
2.096903e-08,
1.020675e-08,
0.000000e+00,
0.000000e+00,
1.020675e-08,
5.285542e-09,
0.000000e+00,
0.000000e+00,
5.285542e-09,
5.214085e-09,
0.000000e+00,
0.000000e+00,
5.214085e-09,
7.742444e-09,
0.000000e+00,
0.000000e+00,
7.742444e-09,
4.292577e-09,
0.000000e+00,
0.000000e+00,
4.292577e-09,
4.241928e-09,
0.000000e+00,
0.000000e+00,
4.241928e-09,
8.766326e-09,
